MANDT,LIFNR,LAND1,NAME1,NAME2,NAME3,NAME4,ORT01,ORT02,PFACH,PSTL2,PSTLZ,REGIO,SORTL,STRAS,ADRNR,MCOD1,MCOD2,MCOD3,ANRED,BAHNS,BBBNR,BBSNR,BEGRU,BRSCH,BUBKZ,DATLT,DTAMS,DTAWS,ERDAT,ERNAM,ESRNR,KONZS,KTOKK,KUNNR,LNRZA,LOEVM,SPERR,SPERM,SPRAS,STCD1,STCD2,STKZA,STKZU,TELF1,TELF2,TELFX,XCPDK,XZEMP,VBUND,FISKN,STCEG,STKZN,GBORT,GBDAT,SEXKZ,KRAUS,REVDB,QSSYS,PFORT,WERKS,LTSNA,WERKR,PLKAL,TXJCD,SPERZ,SFRGR,LZONE,DLGRP,FITYP,STCD3,STCD4,STCD5,PROFS,EMNFR,LFURL,UPDAT,UPTIM,NODEL,CCODE,RES_CNTRY,RES_REGION,J_SC_CAPITAL,J_SC_CURRENCY
400,1000004169,IN,Hill and Sons,Group,,,East Bethside,chester,PO84473,17082,93238,TN,SORTrdtd,599 Gibson Ways Suite 844,9000004169,Yoder-Williams,Yoderbury,Gambia,Mr.,Raymondberg,9566830,39506,0002,MANU,9,DL8954270270,X,01,20230427,xpowers,75088466658,GRPGsAW,Z002,2823655843,,,,,D,GST6420903919,PAN70350760,,,+1-764-650-9553x,792.594.5861x287,567.606.6439,,,CbPoPy,,VAT94727906028,,Lake Jessicafurt,19770522,F,CR44330880,20251215,ISO1,Lake Lauratown,6574,,,02,TX3693090389,,0002,ZONEnyHD,DG01,01,TAX05553951178,TAX27685296202,TAX5562178139796524102192167595,Manufacturer,EM764734,http://reid.com/,20260212,130503,,3000,IN,TN,1045733.24,INR
100,1000004170,GB,Peterson-Alvarado,and Sons,,,East Tylerfurt,town,PO07091,17473,93724,MN,SORTTQdm,870 Castro Road,9000004170,Oconnell-Flynn,Bradleyfort,Armenia,Mr.,South James,1743675,45320,0001,PHAR,9,DL4845952836,X,01,20241021,zhanglisa,33717591499,GRPVyAY,Z001,2322585763,,,,,E,GST9239464505,PAN63960488,X,X,276.825.8458,810.714.2040x447,001-906-349-9954x324,,,CpYhzF,,VAT05357768285,X,Susanfort,19911120,F,CR49775295,20250312,ISO1,South Christopherfort,3829,,X,01,TX2690299886,,0001,ZONEhYoT,DG01,02,TAX64487112691,TAX81841594857,TAX5689277141700616021060138608,Distributor,EM331090,http://woods-collins.net/,20260212,130503,,3000,GB,MN,8400420.1,INR
200,1000004171,IN,Little Inc,Ltd,,,West Jeanetteland,town,PO03081,17203,58055,DL,SORTeHXK,88183 Mcconnell Brooks,9000004171,"Miller, Silva and Martin",New Karaland,Venezuela,Mr.,Scottton,6868942,32373,0001,MANU,2,DL0120765041,X,02,20240518,hopkinscolle,98399636992,GRPdeqm,Z001,2304535847,,,,,D,GST2251496201,PAN81358688,X,,(281)290-7417x92,(819)839-3746x16,+1-992-526-1688x8351,,,CjMrbD,,VAT31740444373,X,Coreyberg,19960212,F,CR70926550,20250306,ISO9,Port Alan,5548,X,,01,TX3552319641,,0002,ZONEsVXa,DG02,01,TAX56986387934,TAX19028251656,TAX6560796295328348390351953076,Supplier,EM739560,http://stewart.com/,20260212,130503,,2000,IN,DL,8347649.25,INR
100,1000004172,IN,"Hunter, Macdonald and Marquez",LLC,,,Patriciabury,haven,PO93439,30175,44986,DL,SORTZTlm,35335 Melton Spur,9000004172,Howell PLC,North Anthony,Tonga,Mr.,New David,4150839,31885,0002,CONS,5,DL8162610490,X,02,20240815,lisa52,79412510948,GRPiXKR,Z001,2379864365,,,,,E,GST2249087903,PAN64366958,X,,4534195618,6326084553,001-520-877-8908,,,CdoKaX,,VAT38745882555,X,West David,19771214,F,CR75784122,20251125,ISO1,Jacquelineburgh,1196,X,,02,TX6948091608,,0002,ZONEwWBQ,DG02,01,TAX92980479581,TAX09064940271,TAX8668264202797159704174472638,Manufacturer,EM853698,http://www.fowler.com/,20260212,130503,,3000,IN,DL,2393180.14,INR
100,1000004173,DE,"Sutton, Brown and Jackson",and Sons,,,Port Sandrahaven,berg,PO34994,70603,90984,HE,SORTYbUa,58069 Janet Ford,9000004173,Gregory LLC,Port Tyrone,Saint Martin,Mr.,Rebeccabury,2193545,32928,0001,AUTO,2,DL2698947396,X,01,20241108,paullopez,99598681943,GRPztGL,Z001,2223194414,,,,,E,GST1302510201,PAN81107839,X,,+1-783-314-2506,372-465-7475x735,+1-726-895-0402x7763,,,ChMwxn,,VAT63486375208,X,East Aliciachester,19721005,F,CR02815035,20250906,ISO9,Geraldview,7607,X,,02,TX4878789168,,0002,ZONEKBcd,DG01,02,TAX56786187795,TAX02460198559,TAX9350792059087791769627409924,Distributor,EM238719,http://garcia-harding.org/,20260212,130503,,2000,DE,HE,179986.96,INR
100,1000004174,IN,Palmer Inc,Inc,,,South Karen,bury,PO02712,87864,39014,KA,SORTACnc,278 Cody Groves,9000004174,"Ramirez, Brown and Sampso",West Jeffery,Guinea,M/s,Port John,7973503,95211,0002,CONS,4,DL2061819351,X,02,20250827,jonathangray,99641872444,GRPyYLi,Z003,2659454913,,,,,E,GST6311959113,PAN18524332,,,001-370-978-1216,+1-964-546-8301x,590-238-5087x24238,,,CHalVc,,VAT64449169462,X,Rodriguezview,19670921,F,CR57879653,20260118,ISO1,Alexismouth,2220,,X,02,TX4197764035,,0001,ZONEEFdY,DG02,01,TAX21117857445,TAX51250422224,TAX4235696712182832903275578067,Distributor,EM628348,http://www.osborne.com/,20260212,130503,,2000,IN,KA,6158950.6,INR
100,1000004175,GB,Anderson PLC,Inc,,,West Luke,ton,PO52775,37760,08197,LS,SORTZRRd,4561 Williams Mill Apt. 741,9000004175,"Camacho, Turner and Foley",West Meganton,Bhutan,M/s,Lake John,7184050,61453,0001,PHAR,4,DL6744107000,,01,20250928,uhanson,96132091075,GRPIPWp,Z002,2928164566,,,,,D,GST2085800626,PAN23113530,,X,(337)902-2785x56,001-206-812-2228,203.212.4966x559,,,CHdYGy,,VAT84744076192,,East Deanna,19980608,F,CR49337143,20251107,ISO9,Lake Bruce,3537,,X,01,TX4720041872,,0002,ZONEKpWi,DG01,02,TAX77111239589,TAX70078322232,TAX2519199501504105785667151971,Distributor,EM649872,https://www.lewis.com/,20260212,130503,,3000,GB,LS,2541992.4,INR
100,1000004176,DE,Gates PLC,PLC,,,East Christine,stad,PO21379,03279,52672,BW,SORTXNwk,2265 Parks Skyway Apt. 689,9000004176,Allen-Cunningham,Francoton,Argentina,Ms.,Thomaston,5726258,89769,0001,PHAR,2,DL1179551357,,01,20251004,beltrandavid,24890223290,GRPDplT,Z001,2145740738,,,,,E,GST8149135389,PAN53485118,X,,419-261-2425x778,348-213-6067x488,+1-741-814-0048,,,CqHAaY,,VAT00112008236,X,Chadview,19710715,F,CR87439704,20250528,ISO1,Howardtown,3431,X,,01,TX3217013558,,0001,ZONEIwEt,DG01,02,TAX55624641369,TAX05143251004,TAX3452883818173237135137474571,Manufacturer,EM601487,https://hicks.org/,20260212,130503,,3000,DE,BW,1941077.43,INR
300,1000004177,GB,"Byrd, Yang and Leonard",and Sons,,,South Catherine,berg,PO13125,96014,80958,MN,SORTkWwN,09438 Knight Field Apt. 607,9000004177,"Mercado, Foley and Olson",South Eugene,Heard Island and McDonald,Mr.,Port Breannatown,8950432,17476,0001,CONS,4,DL2269377885,,02,20231216,meyerchad,20367575163,GRPssmb,Z002,2910753325,,,,,E,GST5443016918,PAN18488666,,,202-495-3458,(449)345-6591x02,+1-268-717-2798,,,CSUwKv,,VAT67748760914,X,South Joshua,20001005,F,CR00588453,20250710,ISO1,Brownchester,8158,X,,02,TX6489566177,,0002,ZONEspIj,DG01,02,TAX58703381795,TAX55895991400,TAX5064815524063460865825096687,Supplier,EM408191,http://watson.com/,20260212,130503,,1000,GB,MN,475704.49,INR
200,1000004178,GB,Butler PLC,Ltd,,,Vaughnville,furt,PO77290,37578,47737,LN,SORToEDi,60755 Donald Mount,9000004178,Wright-Jackson,East Jordanhaven,Finland,Ms.,Bellland,7569839,19749,0001,CONS,6,DL0758254688,X,01,20231005,juareznoah,07343502285,GRPwwNU,Z001,2186795153,,,,,E,GST2337826116,PAN62709760,,X,(650)582-7247,(289)644-0882,+1-841-580-0468,,,CSitlW,,VAT61599412617,,Lake Catherine,19820128,M,CR16356731,20250903,ISO1,Lynchport,7538,X,X,02,TX6667827319,,0001,ZONEPPfC,DG02,01,TAX99702118784,TAX64791619363,TAX9598845266860136641311587207,Supplier,EM324439,http://chen.com/,20260212,130503,,3000,GB,LN,3531284.25,INR
300,1000004179,DE,"Watson, Jones and Miller",and Sons,,,Stacybury,side,PO62927,28705,17897,HE,SORTzlXJ,09972 Reyes Crest,9000004179,Davis-Maldonado,South Jerrymouth,Russian Federation,Ms.,Stephensfort,2910636,90126,0001,MANU,9,DL5817885408,X,02,20240525,vdavis,78860207967,GRPAUIB,Z003,2298995557,,,,,E,GST8277778081,PAN19986006,,X,+1-332-628-9813x,+1-955-737-6372x,(976)947-6028x7161,,,CrqxWM,,VAT39476870119,X,New Ashley,19960703,F,CR88285160,20250501,ISO9,Bryanbury,5480,,X,02,TX9246188911,,0002,ZONEifwf,DG02,01,TAX57358113489,TAX58626262115,TAX0197969607886192606140418522,Supplier,EM761792,http://www.hernandez-parker.com/,20260212,130503,,2000,DE,HE,7929722.1,INR
300,1000004180,US,"Jones, Grant and Schultz",Inc,,,Taylormouth,mouth,PO03124,57649,47172,TX,SORTocZY,0669 Huerta Court Suite 156,9000004180,Wilson PLC,Barrettfurt,Slovenia,Mr.,West Billside,3810961,64272,0002,AUTO,6,DL6079500029,,02,20240418,alexandra96,35802833790,GRPvGRN,Z002,2544363333,,,,,E,GST6320109695,PAN26197925,X,X,989.837.6643x729,(751)552-2378x59,+1-799-569-5394x858,,,CITXdM,,VAT04965063648,,East Kevinshire,19841214,F,CR64022937,20250501,ISO9,Morrisbury,5300,,,02,TX3878602154,,0001,ZONEVuTT,DG02,01,TAX36015801918,TAX63667856839,TAX1616554417451733852820312694,Manufacturer,EM674055,https://www.norris-flores.biz/,20260212,130503,,2000,US,TX,2210888.88,INR
300,1000004181,US,Giles LLC,Ltd,,,Monicachester,land,PO77922,65322,45559,NY,SORTTSVV,80637 Ryan Square Apt. 576,9000004181,Wright Inc,Wilkinsonfurt,Moldova,Mr.,Simpsonfort,3909832,39562,0001,AUTO,8,DL2621387389,X,02,20241118,qthompson,20736017437,GRPiexH,Z003,2095709001,,,,,E,GST3465313094,PAN86814023,X,X,+1-470-978-1552,7263732988,779.556.9821,,,CCUEBi,,VAT96878832649,,Harperville,19911202,M,CR71553431,20251212,ISO1,South Leslieshire,6630,,,01,TX9668848945,,0002,ZONEYkuO,DG02,01,TAX01171022605,TAX17965495967,TAX9110957836271565352975539832,Supplier,EM264117,http://clayton.info/,20260212,130503,,2000,US,NY,7300572.92,INR
200,1000004182,GB,Humphrey-Webb,Ltd,,,Nathanielview,mouth,PO99392,31228,99655,LS,SORTyLgS,244 Green Vista Suite 703,9000004182,"Morrison, Franco and Broc",Rileymouth,Uruguay,Ms.,New Clarence,9642436,28720,0002,MANU,1,DL7067477151,X,01,20240316,wisedouglas,51609133484,GRPKsDr,Z002,2329192778,,,,,E,GST2770231615,PAN69214386,,,+1-775-750-2927x,+1-774-798-7234x,(453)515-5079,,,CHwgTb,,VAT43454126275,,Katieberg,19970309,M,CR24529200,20250228,ISO1,North Cesarhaven,1972,,,02,TX5439809437,,0001,ZONEkqis,DG02,02,TAX11871715234,TAX56658646084,TAX1639647924456315947136970272,Manufacturer,EM477672,http://www.garcia.com/,20260212,130503,,2000,GB,LS,5112473.76,INR
400,1000004183,US,Johnson-Pearson,Ltd,,,Traceyport,ville,PO95846,10404,71096,TX,SORTQXEh,47381 Manning Port Suite 911,9000004183,Henderson-Crawford,North Samanthafort,Lithuania,M/s,Joshuaberg,1058587,53562,0001,MANU,9,DL0627893980,,02,20250502,jensenchrist,84931214148,GRPgQxv,Z001,2682296095,,,,,E,GST6699577938,PAN64819580,X,X,(441)489-9705x47,001-267-661-7953,001-500-712-4161x351,,,CUvxUk,,VAT31991749730,,Evanschester,19750208,M,CR12050466,20251220,ISO1,Donnaland,3271,,,02,TX7365825835,,0002,ZONEWpZm,DG01,01,TAX13561506312,TAX04563271033,TAX9974754008981822394128275071,Manufacturer,EM050831,http://www.davis-williams.com/,20260212,130503,,2000,US,TX,4315857.96,INR
400,1000004184,GB,Harrington Inc,Inc,,,North Andrew,haven,PO24010,40476,45169,BK,SORTleJy,725 Williamson Mission Suite 817,9000004184,"Ward, Herrera and Lopez",Johnside,Bosnia and Herzegovina,Ms.,Alexandershire,7904000,93922,0001,PHAR,4,DL7537404575,X,01,20231225,pottermatthe,07109436297,GRPalme,Z002,2523473854,,,,,D,GST7776773005,PAN46085800,,,670-325-7236x433,642.496.7148,+1-636-773-2209x7827,,,CfwolM,,VAT78934902448,X,Lake Jessicatown,19930414,F,CR63026850,20251116,ISO1,Whitetown,1039,,,02,TX7561910916,,0002,ZONEepIr,DG02,01,TAX09041534946,TAX90715775248,TAX4889900200242935709399209736,Distributor,EM496777,https://barnett.com/,20260212,130503,,3000,GB,BK,1981728.08,INR
200,1000004185,IN,"Hill, Parker and Gonzalez",Ltd,,,New Robertview,stad,PO19850,58419,59842,TN,SORTRqRV,11979 Zachary Islands Suite 045,9000004185,Lopez-Brown,Joneston,Reunion,M/s,Keithmouth,5543936,88881,0001,CONS,1,DL1996122391,X,02,20251227,owensdonald,51775207258,GRPjeNC,Z002,2643173255,,,,,D,GST8112717131,PAN99269898,X,,717.589.3123x130,(496)306-8208x05,001-408-794-5559x991,,,CWepXU,,VAT00544574654,X,Washingtonmouth,19680801,F,CR21121383,20250718,ISO9,Hortonborough,2678,X,,01,TX2221696524,,0001,ZONEjekw,DG01,01,TAX90651718910,TAX17810765333,TAX6121905645424747256609055008,Supplier,EM357001,http://russell.info/,20260212,130503,,2000,IN,TN,3570968.52,INR
200,1000004186,IN,Simpson-Baldwin,LLC,,,East Malloryton,town,PO13293,86556,11139,KA,SORTBeFl,32710 Michael Ford,9000004186,"Daniel, Flores and Fowler",Navarrochester,Oman,Mr.,Port James,5172849,51523,0002,PHAR,4,DL8003092922,X,01,20240224,johnsoneric,55787410914,GRPyPpW,Z002,2365735564,,,,,D,GST0766489203,PAN30485332,,,(254)708-7632x93,+1-304-352-3893,424.822.6492x48537,,,CQLvFX,,VAT58475356569,,New Jamestown,19840531,F,CR22017870,20251005,ISO1,Lake Shelbychester,8039,X,X,02,TX6293629190,,0002,ZONEoPnC,DG01,01,TAX13447304449,TAX09357858063,TAX1333366402386605849012440208,Distributor,EM008575,http://arnold.net/,20260212,130503,,2000,IN,KA,8189248.02,INR
400,1000004187,US,Lin Group,Inc,,,New Johnburgh,burgh,PO60355,80065,20953,CA,SORTYgjD,10036 Marc Road,9000004187,"Tate, Morris and Richards",West Kenneth,Barbados,M/s,West Charlestown,5589447,20759,0001,MANU,4,DL5976043122,X,01,20241111,fcollins,84558795407,GRPrvyZ,Z002,2314942281,,,,,E,GST9201933418,PAN14611041,,X,(279)523-3182,(384)490-4356,414-397-3955x855,,,CciGkl,,VAT31774802968,,South Jonathanview,19720507,M,CR08682569,20250521,ISO9,North Patricktown,9631,,X,02,TX7928624318,,0002,ZONEitsB,DG02,02,TAX79700426650,TAX49285993126,TAX2999174998922144571310083099,Supplier,EM382997,http://harris-jones.com/,20260212,130503,,2000,US,CA,2972669.86,INR
300,1000004188,GB,Barnes PLC,and Sons,,,Port Melissamouth,fort,PO60101,65604,06908,MN,SORTPIll,9656 Michael Turnpike,9000004188,Adams LLC,Kevintown,Jersey,Mr.,Oliviachester,6293128,97270,0001,CONS,5,DL4360308285,,01,20231017,msimmons,70653733983,GRPyCSW,Z003,2120215703,,,,,D,GST4223925139,PAN79036477,,X,566-662-3543x599,3352856098,(273)514-0335x50684,,,CmgJDa,,VAT40734814661,X,Port Karen,19740322,F,CR01230994,20251120,ISO1,Erinmouth,9011,X,,01,TX2027700892,,0002,ZONEbQIp,DG02,02,TAX50452000671,TAX21228497254,TAX2888115049357065892575144271,Distributor,EM731472,http://www.ortega.com/,20260212,130503,,2000,GB,MN,5253952.43,INR
300,1000004189,DE,Martin-Rosales,LLC,,,Amyfort,view,PO00475,10642,95320,NW,SORTEcOY,6610 Glenn Corners Suite 887,9000004189,Reynolds-Myers,Mitchellville,Cuba,Ms.,Griffinhaven,2909271,60595,0001,PHAR,2,DL4210538502,,01,20251112,wolfeabigail,44100708688,GRPzgLf,Z003,2049725569,,,,,D,GST0379043218,PAN66585593,X,,874.391.5016x506,+1-679-234-6502x,337-296-6838x1757,,,CKYHNX,,VAT05928972633,,Meyerhaven,19701214,F,CR30680394,20260104,ISO9,Johnsonmouth,7909,,X,02,TX8468561606,,0001,ZONEncic,DG02,02,TAX89707492542,TAX13762363179,TAX0505253402366318720572356783,Distributor,EM064228,http://www.alexander.com/,20260212,130503,,1000,DE,NW,8681059.16,INR
400,1000004190,US,"Moore, Larson and Mckenzie",LLC,,,North Christopher,ville,PO17921,55351,23243,FL,SORTGtot,43124 Kevin Prairie Apt. 145,9000004190,"Miller, Scott and Huff",West Nicoleberg,Haiti,Ms.,Emilytown,4259265,59220,0002,CONS,5,DL7378659648,X,01,20250724,flemingjason,50648914564,GRPaCGq,Z001,2321621071,,,,,D,GST9066279122,PAN65641767,X,,895-802-9126x862,(912)479-1790,241.412.3702x02211,,,CRSOTX,,VAT21186934138,,Karenview,19710729,M,CR66728347,20250329,ISO9,Alvarezborough,4908,X,,01,TX5060126970,,0002,ZONExxcA,DG02,02,TAX06301420568,TAX37020783838,TAX4822928342326014936510045541,Manufacturer,EM566431,https://www.morales.com/,20260212,130504,,2000,US,FL,1943485.81,INR
200,1000004191,GB,"Martin, Ortiz and Logan",Group,,,Matthewshire,side,PO83028,29422,47795,BK,SORTfHPZ,06718 Katie Canyon,9000004191,Ramirez-Rivera,East Barbarahaven,Bangladesh,M/s,Amyhaven,9917896,12529,0001,PHAR,1,DL5369817776,X,02,20240318,gfox,44677669894,GRPiGwN,Z001,2560484245,,,,,D,GST7160256205,PAN09033960,,,(898)443-6004x13,796.484.0890,(398)663-0469,,,CpLbqZ,,VAT98960879436,,Kimberlyland,19990318,F,CR51633350,20250628,ISO9,Port Wesley,1725,X,X,01,TX4157478398,,0001,ZONEOcaX,DG02,01,TAX95006714124,TAX05450331563,TAX9588049127358191045227380752,Supplier,EM334969,https://crane.com/,20260212,130504,,1000,GB,BK,9919420.28,INR
100,1000004192,DE,Smith LLC,Inc,,,Laurenfurt,chester,PO67607,73115,12863,NW,SORTQlCC,9169 Hernandez Crest,9000004192,Boone-Maldonado,Kellyhaven,United Arab Emirates,M/s,Lake Brendaland,7280799,77188,0002,CONS,6,DL4157181587,,01,20241225,brendareid,93195083024,GRPMvCJ,Z002,2151587133,,,,,E,GST4165976796,PAN10446697,X,X,+1-842-426-2224x,+1-565-568-6607x,(700)956-7222x2289,,,CZlcnB,,VAT19201894011,,Samuelview,19750625,M,CR26783241,20251219,ISO1,Tammyside,4756,,,01,TX4480152921,,0002,ZONETzjQ,DG02,01,TAX50475335083,TAX32033761378,TAX6680461684552779948252747243,Supplier,EM005539,https://www.marks.com/,20260212,130504,,3000,DE,NW,6607742.21,INR
200,1000004193,DE,"Young, Franklin and Parker",Group,,,Barbaraville,ville,PO09881,87902,05384,BY,SORTqoZN,45269 Smith Wall,9000004193,"Aguirre, Townsend and Was",North Melissahaven,Cocos (Keeling) Islands,Mr.,West William,5140763,32746,0002,PHAR,7,DL8160078380,,02,20230514,butlerlisa,90806605898,GRPEIRz,Z001,2418059113,,,,,D,GST2919162633,PAN51899502,,X,+1-339-942-0701x,402.348.2765x810,(747)858-5444,,,CoxBmc,,VAT09782058103,X,South Nathaniel,19981128,M,CR12598706,20251214,ISO1,North Christian,2530,X,X,02,TX2645223647,,0001,ZONENxlW,DG02,01,TAX76333145074,TAX15337790123,TAX1131671705247543805631776452,Manufacturer,EM494534,http://www.lopez.com/,20260212,130504,,3000,DE,BY,2939932.53,INR
200,1000004194,IN,Colon-Taylor,Inc,,,Port Susanshire,ton,PO00621,11261,30619,MH,SORTCVid,3420 Justin Keys Suite 122,9000004194,Blevins-Ortiz,Laurenport,Haiti,M/s,Jerryfurt,5218709,47829,0002,CONS,0,DL3821292426,X,02,20250526,trichard,61468161278,GRPTeMk,Z002,2659250579,,,,,D,GST4940935487,PAN40244043,X,,260-612-4047x460,001-268-306-9142,(512)753-3059,,,CQDWiH,,VAT46157221152,,Port Karenfurt,19951112,F,CR87117665,20260130,ISO1,Amandashire,9350,X,,01,TX2206987855,,0002,ZONEJmPd,DG02,01,TAX34134797648,TAX02394130148,TAX9131270406532147816822619586,Distributor,EM717847,http://rogers.com/,20260212,130504,,1000,IN,MH,4474001.88,INR
400,1000004195,US,"Gibbs, Velez and Callahan",and Sons,,,South Monica,chester,PO53422,48478,62259,CA,SORTXHhT,05625 Baker Summit,9000004195,Hurley-Davis,Richardville,Ghana,Mr.,Berryville,8595425,56119,0002,CONS,9,DL9933587661,X,02,20251006,wwagner,66754010135,GRPAemY,Z002,2520288604,,,,,E,GST9658353557,PAN11167563,X,,001-514-208-6667,+1-566-762-0497x,7449180530,,,CiLmIa,,VAT57355545801,,Nicholasshire,19710816,F,CR50325469,20250809,ISO9,Port Alexis,5316,,X,02,TX3458614942,,0002,ZONELynJ,DG02,02,TAX47402021881,TAX26205032141,TAX6259484706888541594811953444,Distributor,EM149383,https://www.wood-bullock.biz/,20260212,130504,,1000,US,CA,4554089.41,INR
300,1000004196,IN,Rodriguez Group,Ltd,,,East Taraberg,town,PO26079,99266,85364,DL,SORTqWYg,478 Kim Junction Apt. 983,9000004196,"Miller, Winters and Espar",Whiteborough,Barbados,M/s,Kristenchester,5454050,41899,0002,PHAR,7,DL7929184413,X,01,20230730,davidbaker,52145431775,GRPTpeZ,Z002,2532285797,,,,,D,GST4419306635,PAN22591119,,,(947)760-0511x26,275-891-9675,441-325-1930,,,CJvASi,,VAT67319148658,X,Hansonmouth,19950427,F,CR72490118,20250403,ISO9,Sotofurt,3196,X,X,02,TX6959467264,,0001,ZONEEmvv,DG02,02,TAX26590779130,TAX76187576802,TAX1652773637769024067339477412,Distributor,EM781023,http://nelson.com/,20260212,130504,,3000,IN,DL,1867379.62,INR
400,1000004197,IN,Porter Inc,Ltd,,,Port Jeffreystad,borough,PO10072,26836,63486,KA,SORTiZtd,4046 Yolanda Turnpike,9000004197,"Soto, Robinson and Martin",East Debra,Brunei Darussalam,Mr.,Staceyshire,4023458,30783,0002,AUTO,6,DL5527452967,X,02,20230612,owebb,28648779648,GRPtIsW,Z003,2290634786,,,,,E,GST2340370798,PAN73322506,X,X,+1-658-719-7308x,001-766-344-4955,001-691-403-2791x292,,,CBMlxD,,VAT47080020938,,Pittmanton,19960320,F,CR45232514,20251207,ISO1,West Rachel,8728,,,02,TX9171275471,,0002,ZONEDvUt,DG01,02,TAX27336819830,TAX69063108197,TAX2161797711175173923155759159,Manufacturer,EM338141,http://www.harper.com/,20260212,130504,,3000,IN,KA,3919915.53,INR
200,1000004198,GB,Johnson PLC,Inc,,,Luisberg,ville,PO32518,21116,86866,LS,SORTWUay,463 Holly Cape Suite 350,9000004198,Mcfarland-Greene,Andrewview,Ireland,Ms.,Kristenborough,8456119,24107,0002,CONS,6,DL7234449941,X,01,20241011,linda77,44869278675,GRPMvbS,Z003,2231634963,,,,,E,GST7388125669,PAN34072522,X,X,7992900809,(344)852-1664x91,9964822424,,,CcaXAO,,VAT60415536374,X,North Heather,19940530,F,CR75250444,20251212,ISO1,New Johnfurt,9225,X,,02,TX2580622025,,0001,ZONEaPbw,DG01,01,TAX64491131804,TAX05942450146,TAX6974039138603566999326298045,Supplier,EM370995,https://lewis.biz/,20260212,130504,,1000,GB,LS,1162937.54,INR
300,1000004199,US,Jones-George,LLC,,,Dylanview,fort,PO78655,43972,56848,NY,SORTnyvD,536 Yolanda Stravenue,9000004199,Rhodes Ltd,Port Alexanderside,Egypt,Mr.,Watsonfort,3639038,63631,0001,PHAR,3,DL5953689197,,02,20240417,tracyhayden,91566957490,GRParmw,Z001,2211223548,,,,,D,GST2197762199,PAN26144586,X,X,001-641-634-4826,452-584-7773,995.780.1726x7611,,,CeRtbi,,VAT09183128332,X,East Theresaport,19720323,M,CR78188208,20250713,ISO9,Cookview,9218,,X,02,TX0341689013,,0001,ZONEFYnQ,DG01,02,TAX34875092193,TAX47891827853,TAX8360679968541875808369530281,Manufacturer,EM650390,https://bell.net/,20260212,130504,,1000,US,NY,1766657.23,INR
200,1000004200,IN,Jones-Robles,and Sons,,,South Donnaville,side,PO52934,26483,05259,MH,SORTxytG,14738 Amanda Ferry,9000004200,"Moore, Ortiz and Jones",Jensenville,Madagascar,Ms.,Melindaland,1340976,54674,0002,CONS,7,DL4376691706,,01,20230427,williamsdani,10139519402,GRPvaMG,Z003,2963410297,,,,,D,GST4640202926,PAN74916845,,X,001-676-418-0085,(669)334-4899x04,(235)928-2948,,,CUwOyk,,VAT38686022021,X,South Michael,19931218,F,CR64446262,20250223,ISO9,Loriton,5552,,X,01,TX2899610648,,0002,ZONEaPYC,DG02,01,TAX34052285085,TAX63378031074,TAX3327884667905413951067335247,Distributor,EM671778,http://brock.com/,20260212,130504,,2000,IN,MH,5669035.74,INR
200,1000004201,GB,"Robbins, Jackson and Williams",PLC,,,Port Karenton,mouth,PO76336,40506,09269,MN,SORTRLZn,125 Laurie Villages Apt. 973,9000004201,Burns LLC,Perezberg,Tokelau,M/s,South Derekland,3849882,23376,0002,PHAR,8,DL7001129296,X,02,20250516,sherrysmith,92003421825,GRPqllq,Z001,2968570338,,,,,E,GST8744324535,PAN49684258,,,+1-439-383-6298x,(707)756-6258x68,3497070690,,,CYgmjO,,VAT90003963529,X,Aprilburgh,19890909,F,CR60397573,20250623,ISO9,North Kennethburgh,6738,,X,01,TX4323691312,,0001,ZONEeIMk,DG01,01,TAX82711269842,TAX58168230348,TAX8226693406546962138882621463,Distributor,EM941809,http://www.mclaughlin-williams.biz/,20260212,130504,,3000,GB,MN,4738363.15,INR
200,1000004202,US,"Liu, Lindsey and Wilson",LLC,,,Terrifurt,mouth,PO12273,24954,63131,TX,SORTXbgE,532 Robert Shoal,9000004202,Jordan Inc,East Thomas,Burkina Faso,M/s,Ortizmouth,8364644,76193,0002,PHAR,3,DL7300307253,,02,20240731,xhuerta,19900438007,GRPMacP,Z001,2172620708,,,,,E,GST4038988525,PAN75051520,,X,(790)444-9395,(746)215-4730,3785282537,,,CNTGfx,,VAT08904095871,,East Benjamin,19771007,M,CR89377072,20250831,ISO9,Port Deniseland,3300,,X,02,TX8907572762,,0001,ZONEgpMY,DG01,02,TAX12551902138,TAX27349944802,TAX3788885969438058199423612245,Distributor,EM018158,http://www.bean.com/,20260212,130504,,1000,US,TX,1241300.72,INR
300,1000004203,DE,Baker Group,PLC,,,Lake David,borough,PO69068,75033,24939,HE,SORTqRur,2865 Morris Springs Apt. 545,9000004203,"Taylor, Johnston and John",West Victoriamouth,Cote d'Ivoire,Mr.,West Tammy,4214597,54714,0001,AUTO,1,DL8846039103,,01,20250720,dnelson,15364659493,GRPlpGy,Z002,2594847586,,,,,D,GST1226361343,PAN45977130,,,249.228.0268x188,(444)835-0134,462.301.8505x4931,,,CXHSCR,,VAT83993007164,X,Lake Alexisborough,19800502,F,CR60326599,20260129,ISO1,South Timothyland,6840,X,X,02,TX9173925999,,0002,ZONEZCcD,DG02,01,TAX93804266716,TAX92526225459,TAX3362384393751636102229943813,Supplier,EM264700,http://www.miller-tyler.biz/,20260212,130504,,2000,DE,HE,3619679.73,INR
